,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,cum_cases,cum_deaths,Days_10cases,Days_5deaths,cases_doubling,deaths_doubling
787,2020-02-13,13,2,2020,0,0,Netherlands,NL,NLD,17231017,0,0,0,0,12,12
788,2020-02-14,14,2,2020,0,0,Netherlands,NL,NLD,17231017,0,0,0,0,12,12
789,2020-02-15,15,2,2020,0,0,Netherlands,NL,NLD,17231017,0,0,0,0,12,12
790,2020-02-16,16,2,2020,0,0,Netherlands,NL,NLD,17231017,0,0,0,0,12,12
791,2020-02-17,17,2,2020,0,0,Netherlands,NL,NLD,17231017,0,0,0,0,12,12
792,2020-02-18,18,2,2020,0,0,Netherlands,NL,NLD,17231017,0,0,0,0,12,12
793,2020-02-19,19,2,2020,0,0,Netherlands,NL,NLD,17231017,0,0,0,0,12,12
794,2020-02-20,20,2,2020,0,0,Netherlands,NL,NLD,17231017,0,0,0,0,12,12
795,2020-02-21,21,2,2020,0,0,Netherlands,NL,NLD,17231017,0,0,0,0,12,12
796,2020-02-22,22,2,2020,0,0,Netherlands,NL,NLD,17231017,0,0,0,0,12,12
797,2020-02-23,23,2,2020,0,0,Netherlands,NL,NLD,17231017,0,0,0,0,12,12
798,2020-02-24,24,2,2020,0,0,Netherlands,NL,NLD,17231017,0,0,0,0,12,12
799,2020-02-25,25,2,2020,0,0,Netherlands,NL,NLD,17231017,0,0,0,0,12,12
800,2020-02-26,26,2,2020,0,0,Netherlands,NL,NLD,17231017,0,0,0,0,12,12
801,2020-02-27,27,2,2020,0,0,Netherlands,NL,NLD,17231017,0,0,0,0,12,12
802,2020-02-28,28,2,2020,1,0,Netherlands,NL,NLD,17231017,1,0,0,0,12,12
803,2020-02-29,29,2,2020,1,0,Netherlands,NL,NLD,17231017,2,0,0,0,12,12
804,2020-03-01,1,3,2020,5,0,Netherlands,NL,NLD,17231017,7,0,0,0,12,12
805,2020-03-02,2,3,2020,6,0,Netherlands,NL,NLD,17231017,13,0,1,0,2,12
806,2020-03-03,3,3,2020,5,0,Netherlands,NL,NLD,17231017,18,0,2,0,2,12
807,2020-03-04,4,3,2020,10,0,Netherlands,NL,NLD,17231017,28,0,3,0,2,12
808,2020-03-05,5,3,2020,10,0,Netherlands,NL,NLD,17231017,38,0,4,0,2,12
809,2020-03-06,6,3,2020,44,0,Netherlands,NL,NLD,17231017,82,0,5,0,1,12
810,2020-03-07,7,3,2020,46,1,Netherlands,NL,NLD,17231017,128,1,6,0,2,12
811,2020-03-08,8,3,2020,60,0,Netherlands,NL,NLD,17231017,188,1,7,0,2,12
812,2020-03-09,9,3,2020,77,2,Netherlands,NL,NLD,17231017,265,3,8,0,2,12
813,2020-03-10,10,3,2020,56,0,Netherlands,NL,NLD,17231017,321,3,9,0,3,12
814,2020-03-11,11,3,2020,61,1,Netherlands,NL,NLD,17231017,382,4,10,0,3,12
815,2020-03-12,12,3,2020,121,1,Netherlands,NL,NLD,17231017,503,5,11,1,4,4
816,2020-03-13,13,3,2020,111,0,Netherlands,NL,NLD,17231017,614,5,12,2,4,5
817,2020-03-14,14,3,2020,190,0,Netherlands,NL,NLD,17231017,804,5,13,3,3,6
818,2020-03-15,15,3,2020,155,7,Netherlands,NL,NLD,17231017,959,12,14,4,4,1
819,2020-03-16,16,3,2020,176,8,Netherlands,NL,NLD,17231017,1135,20,15,5,4,2
820,2020-03-17,17,3,2020,278,4,Netherlands,NL,NLD,17231017,1413,24,16,6,4,2
821,2020-03-18,18,3,2020,292,19,Netherlands,NL,NLD,17231017,1705,43,17,7,4,2
822,2020-03-19,19,3,2020,346,15,Netherlands,NL,NLD,17231017,2051,58,18,8,4,2
823,2020-03-20,20,3,2020,409,18,Netherlands,NL,NLD,17231017,2460,76,19,9,4,3
824,2020-03-21,21,3,2020,534,30,Netherlands,NL,NLD,17231017,2994,106,20,10,4,3
825,2020-03-22,22,3,2020,637,30,Netherlands,NL,NLD,17231017,3631,136,21,11,4,3
826,2020-03-23,23,3,2020,573,43,Netherlands,NL,NLD,17231017,4204,179,22,12,4,3
827,2020-03-24,24,3,2020,545,34,Netherlands,NL,NLD,17231017,4749,213,23,13,5,3
828,2020-03-25,25,3,2020,811,63,Netherlands,NL,NLD,17231017,5560,276,24,14,5,3
829,2020-03-26,26,3,2020,852,80,Netherlands,NL,NLD,17231017,6412,356,25,15,5,4
830,2020-03-27,27,3,2020,1019,78,Netherlands,NL,NLD,17231017,7431,434,26,16,5,3
831,2020-03-28,28,3,2020,1172,112,Netherlands,NL,NLD,17231017,8603,546,27,17,5,4
832,2020-03-29,29,3,2020,1159,93,Netherlands,NL,NLD,17231017,9762,639,28,18,5,4
833,2020-03-30,30,3,2020,1104,132,Netherlands,NL,NLD,17231017,10866,771,29,19,6,4
834,2020-03-31,31,3,2020,884,93,Netherlands,NL,NLD,17231017,11750,864,30,20,6,5
835,2020-04-01,1,4,2020,845,175,Netherlands,NL,NLD,17231017,12595,1039,31,21,7,5
836,2020-04-02,2,4,2020,1019,134,Netherlands,NL,NLD,17231017,13614,1173,32,22,7,5
837,2020-04-03,3,4,2020,1083,166,Netherlands,NL,NLD,17231017,14697,1339,33,23,8,5
838,2020-04-04,4,4,2020,1026,148,Netherlands,NL,NLD,17231017,15723,1487,34,24,8,6
839,2020-04-05,5,4,2020,904,164,Netherlands,NL,NLD,17231017,16627,1651,35,25,9,6
840,2020-04-06,6,4,2020,1224,115,Netherlands,NL,NLD,17231017,17851,1766,36,26,9,6
841,2020-04-07,7,4,2020,962,101,Netherlands,NL,NLD,17231017,18813,1867,37,27,10,7
842,2020-04-08,8,4,2020,777,234,Netherlands,NL,NLD,17231017,19590,2101,38,28,10,7
843,2020-04-09,9,4,2020,969,147,Netherlands,NL,NLD,17231017,20559,2248,39,29,11,8
844,2020-04-10,10,4,2020,1213,148,Netherlands,NL,NLD,17231017,21772,2396,40,30,11,8
845,2020-04-11,11,4,2020,1335,115,Netherlands,NL,NLD,17231017,23107,2511,41,31,11,9
846,2020-04-12,12,4,2020,1316,132,Netherlands,NL,NLD,17231017,24423,2643,42,32,11,10
847,2020-04-13,13,4,2020,1174,94,Netherlands,NL,NLD,17231017,25597,2737,43,33,11,10
848,2020-04-14,14,4,2020,964,86,Netherlands,NL,NLD,17231017,26561,2823,44,34,11,11
849,2019-12-31,31,12,2019,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
850,2020-01-01,1,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
851,2020-01-02,2,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
852,2020-01-03,3,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
853,2020-01-04,4,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
854,2020-01-05,5,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
855,2020-01-06,6,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
856,2020-01-07,7,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
857,2020-01-08,8,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
858,2020-01-09,9,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
859,2020-01-10,10,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
860,2020-01-11,11,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
861,2020-01-12,12,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
862,2020-01-13,13,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
863,2020-01-14,14,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
864,2020-01-15,15,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
865,2020-01-16,16,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
866,2020-01-17,17,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
867,2020-01-18,18,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
868,2020-01-19,19,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
869,2020-01-20,20,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
870,2020-01-21,21,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
871,2020-01-22,22,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
872,2020-01-23,23,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
873,2020-01-24,24,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
874,2020-01-25,25,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
875,2020-01-26,26,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
876,2020-01-27,27,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
877,2020-01-28,28,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
878,2020-01-29,29,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
879,2020-01-30,30,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
880,2020-01-31,31,1,2020,0,0,Sweden,SE,SWE,10183175,0,0,0,0,12,12
881,2020-02-01,1,2,2020,1,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
882,2020-02-02,2,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
883,2020-02-03,3,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
884,2020-02-04,4,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
885,2020-02-05,5,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
886,2020-02-06,6,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
887,2020-02-07,7,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
888,2020-02-08,8,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
889,2020-02-09,9,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
890,2020-02-10,10,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
891,2020-02-11,11,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
892,2020-02-12,12,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
893,2020-02-13,13,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
894,2020-02-14,14,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
895,2020-02-15,15,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
896,2020-02-16,16,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
897,2020-02-17,17,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
898,2020-02-18,18,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
899,2020-02-19,19,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
900,2020-02-20,20,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
901,2020-02-21,21,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
902,2020-02-22,22,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
903,2020-02-23,23,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
904,2020-02-24,24,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
905,2020-02-25,25,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
906,2020-02-26,26,2,2020,0,0,Sweden,SE,SWE,10183175,1,0,0,0,12,12
907,2020-02-27,27,2,2020,1,0,Sweden,SE,SWE,10183175,2,0,0,0,12,12
908,2020-02-28,28,2,2020,5,0,Sweden,SE,SWE,10183175,7,0,0,0,12,12
909,2020-02-29,29,2,2020,5,0,Sweden,SE,SWE,10183175,12,0,1,0,2,12
910,2020-03-01,1,3,2020,1,0,Sweden,SE,SWE,10183175,13,0,2,0,3,12
911,2020-03-02,2,3,2020,1,0,Sweden,SE,SWE,10183175,14,0,3,0,3,12
912,2020-03-03,3,3,2020,1,0,Sweden,SE,SWE,10183175,15,0,4,0,4,12
913,2020-03-04,4,3,2020,9,0,Sweden,SE,SWE,10183175,24,0,5,0,4,12
914,2020-03-05,5,3,2020,11,0,Sweden,SE,SWE,10183175,35,0,6,0,2,12
915,2020-03-06,6,3,2020,26,0,Sweden,SE,SWE,10183175,61,0,7,0,2,12
916,2020-03-07,7,3,2020,76,0,Sweden,SE,SWE,10183175,137,0,8,0,1,12
917,2020-03-08,8,3,2020,24,0,Sweden,SE,SWE,10183175,161,0,9,0,2,12
918,2020-03-09,9,3,2020,42,0,Sweden,SE,SWE,10183175,203,0,10,0,3,12
919,2020-03-10,10,3,2020,45,0,Sweden,SE,SWE,10183175,248,0,11,0,4,12
920,2020-03-11,11,3,2020,78,0,Sweden,SE,SWE,10183175,326,0,12,0,3,12
921,2020-03-12,12,3,2020,136,1,Sweden,SE,SWE,10183175,462,1,13,0,3,12
922,2020-03-13,13,3,2020,158,0,Sweden,SE,SWE,10183175,620,1,14,0,3,12
923,2020-03-14,14,3,2020,155,0,Sweden,SE,SWE,10183175,775,1,15,0,3,12
924,2020-03-15,15,3,2020,149,0,Sweden,SE,SWE,10183175,924,1,16,0,3,12
925,2020-03-16,16,3,2020,108,2,Sweden,SE,SWE,10183175,1032,3,17,0,4,12
926,2020-03-17,17,3,2020,89,4,Sweden,SE,SWE,10183175,1121,7,18,1,5,1
927,2020-03-18,18,3,2020,46,1,Sweden,SE,SWE,10183175,1167,8,19,2,6,2
928,2020-03-19,19,3,2020,134,2,Sweden,SE,SWE,10183175,1301,10,20,3,6,3
929,2020-03-20,20,3,2020,122,0,Sweden,SE,SWE,10183175,1423,10,21,4,7,4
930,2020-03-21,21,3,2020,200,6,Sweden,SE,SWE,10183175,1623,16,22,5,7,3
931,2020-03-22,22,3,2020,123,4,Sweden,SE,SWE,10183175,1746,20,23,6,8,2
932,2020-03-23,23,3,2020,160,1,Sweden,SE,SWE,10183175,1906,21,24,7,8,3
933,2020-03-24,24,3,2020,110,4,Sweden,SE,SWE,10183175,2016,25,25,8,9,4
934,2020-03-25,25,3,2020,256,11,Sweden,SE,SWE,10183175,2272,36,26,9,8,4
935,2020-03-26,26,3,2020,238,6,Sweden,SE,SWE,10183175,2510,42,27,10,8,3
936,2020-03-27,27,3,2020,296,24,Sweden,SE,SWE,10183175,2806,66,28,11,8,3
937,2020-03-28,28,3,2020,240,26,Sweden,SE,SWE,10183175,3046,92,29,12,8,2
938,2020-03-29,29,3,2020,401,10,Sweden,SE,SWE,10183175,3447,102,30,13,8,3
939,2020-03-30,30,3,2020,253,8,Sweden,SE,SWE,10183175,3700,110,31,14,8,4
940,2020-03-31,31,3,2020,328,36,Sweden,SE,SWE,10183175,4028,146,32,15,8,4
941,2020-04-01,1,4,2020,407,34,Sweden,SE,SWE,10183175,4435,180,33,16,8,5
942,2020-04-02,2,4,2020,512,59,Sweden,SE,SWE,10183175,4947,239,34,17,8,3
943,2020-04-03,3,4,2020,519,43,Sweden,SE,SWE,10183175,5466,282,35,18,8,4
944,2020-04-04,4,4,2020,612,51,Sweden,SE,SWE,10183175,6078,333,36,19,8,4
945,2020-04-05,5,4,2020,365,40,Sweden,SE,SWE,10183175,6443,373,37,20,8,4
946,2020-04-06,6,4,2020,387,28,Sweden,SE,SWE,10183175,6830,401,38,21,9,5
947,2020-04-07,7,4,2020,376,76,Sweden,SE,SWE,10183175,7206,477,39,22,9,6
948,2020-04-08,8,4,2020,487,114,Sweden,SE,SWE,10183175,7693,591,40,23,9,5
949,2020-04-09,9,4,2020,726,96,Sweden,SE,SWE,10183175,8419,687,41,24,9,5
950,2020-04-10,10,4,2020,722,106,Sweden,SE,SWE,10183175,9141,793,42,25,9,5
951,2020-04-11,11,4,2020,544,77,Sweden,SE,SWE,10183175,9685,870,43,26,10,5
952,2020-04-12,12,4,2020,466,17,Sweden,SE,SWE,10183175,10151,887,44,27,10,6
953,2020-04-13,13,4,2020,332,12,Sweden,SE,SWE,10183175,10483,899,45,28,11,7
954,2020-04-14,14,4,2020,465,20,Sweden,SE,SWE,10183175,10948,919,46,29,11,8
955,2019-12-31,31,12,2019,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
956,2020-01-01,1,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
957,2020-01-02,2,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
958,2020-01-03,3,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
959,2020-01-04,4,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
960,2020-01-05,5,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
961,2020-01-06,6,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
962,2020-01-07,7,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
963,2020-01-08,8,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
964,2020-01-09,9,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
965,2020-01-10,10,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
966,2020-01-11,11,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
967,2020-01-12,12,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
968,2020-01-13,13,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
969,2020-01-14,14,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
970,2020-01-15,15,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
971,2020-01-16,16,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
972,2020-01-17,17,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
973,2020-01-18,18,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
974,2020-01-19,19,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
975,2020-01-20,20,1,2020,0,0,United_States_of_America,US,USA,327167434,0,0,0,0,12,12
976,2020-01-21,21,1,2020,1,0,United_States_of_America,US,USA,327167434,1,0,0,0,12,12
977,2020-01-22,22,1,2020,0,0,United_States_of_America,US,USA,327167434,1,0,0,0,12,12
978,2020-01-23,23,1,2020,0,0,United_States_of_America,US,USA,327167434,1,0,0,0,12,12
979,2020-01-24,24,1,2020,0,0,United_States_of_America,US,USA,327167434,1,0,0,0,12,12
980,2020-01-25,25,1,2020,1,0,United_States_of_America,US,USA,327167434,2,0,0,0,12,12
981,2020-01-26,26,1,2020,0,0,United_States_of_America,US,USA,327167434,2,0,0,0,12,12
982,2020-01-27,27,1,2020,3,0,United_States_of_America,US,USA,327167434,5,0,0,0,12,12
983,2020-01-28,28,1,2020,0,0,United_States_of_America,US,USA,327167434,5,0,0,0,12,12
984,2020-01-29,29,1,2020,0,0,United_States_of_America,US,USA,327167434,5,0,0,0,12,12
985,2020-01-30,30,1,2020,0,0,United_States_of_America,US,USA,327167434,5,0,0,0,12,12
986,2020-01-31,31,1,2020,1,0,United_States_of_America,US,USA,327167434,6,0,0,0,12,12
987,2020-02-01,1,2,2020,1,0,United_States_of_America,US,USA,327167434,7,0,0,0,12,12
988,2020-02-02,2,2,2020,1,0,United_States_of_America,US,USA,327167434,8,0,0,0,12,12
989,2020-02-03,3,2,2020,3,0,United_States_of_America,US,USA,327167434,11,0,1,0,4,12
990,2020-02-04,4,2,2020,0,0,United_States_of_America,US,USA,327167434,11,0,2,0,5,12
991,2020-02-05,5,2,2020,0,0,United_States_of_America,US,USA,327167434,11,0,3,0,6,12
992,2020-02-06,6,2,2020,1,0,United_States_of_America,US,USA,327167434,12,0,4,0,6,12
993,2020-02-07,7,2,2020,0,0,United_States_of_America,US,USA,327167434,12,0,5,0,7,12
994,2020-02-08,8,2,2020,0,0,United_States_of_America,US,USA,327167434,12,0,6,0,8,12
995,2020-02-09,9,2,2020,0,0,United_States_of_America,US,USA,327167434,12,0,7,0,9,12
996,2020-02-10,10,2,2020,0,0,United_States_of_America,US,USA,327167434,12,0,8,0,10,12
997,2020-02-11,11,2,2020,1,0,United_States_of_America,US,USA,327167434,13,0,9,0,11,12
998,2020-02-12,12,2,2020,0,0,United_States_of_America,US,USA,327167434,13,0,10,0,11,12
999,2020-02-13,13,2,2020,1,0,United_States_of_America,US,USA,327167434,14,0,11,0,11,12
1000,2020-02-14,14,2,2020,1,0,United_States_of_America,US,USA,327167434,15,0,12,0,11,12
1001,2020-02-15,15,2,2020,0,0,United_States_of_America,US,USA,327167434,15,0,13,0,11,12
1002,2020-02-16,16,2,2020,0,0,United_States_of_America,US,USA,327167434,15,0,14,0,11,12
1003,2020-02-17,17,2,2020,0,0,United_States_of_America,US,USA,327167434,15,0,15,0,11,12
1004,2020-02-18,18,2,2020,0,0,United_States_of_America,US,USA,327167434,15,0,16,0,11,12
1005,2020-02-19,19,2,2020,0,0,United_States_of_America,US,USA,327167434,15,0,17,0,11,12
1006,2020-02-20,20,2,2020,0,0,United_States_of_America,US,USA,327167434,15,0,18,0,11,12
1007,2020-02-21,21,2,2020,1,0,United_States_of_America,US,USA,327167434,16,0,19,0,11,12
1008,2020-02-22,22,2,2020,19,0,United_States_of_America,US,USA,327167434,35,0,20,0,1,12
1009,2020-02-23,23,2,2020,0,0,United_States_of_America,US,USA,327167434,35,0,21,0,2,12
1010,2020-02-24,24,2,2020,0,0,United_States_of_America,US,USA,327167434,35,0,22,0,3,12
1011,2020-02-25,25,2,2020,18,0,United_States_of_America,US,USA,327167434,53,0,23,0,4,12
1012,2020-02-26,26,2,2020,0,0,United_States_of_America,US,USA,327167434,53,0,24,0,5,12
1013,2020-02-27,27,2,2020,6,0,United_States_of_America,US,USA,327167434,59,0,25,0,6,12
1014,2020-02-28,28,2,2020,1,0,United_States_of_America,US,USA,327167434,60,0,26,0,7,12
1015,2020-02-29,29,2,2020,6,0,United_States_of_America,US,USA,327167434,66,0,27,0,8,12
1016,2020-03-01,1,3,2020,3,1,United_States_of_America,US,USA,327167434,69,1,28,0,9,12
1017,2020-03-02,2,3,2020,20,1,United_States_of_America,US,USA,327167434,89,2,29,0,7,12
1018,2020-03-03,3,3,2020,14,4,United_States_of_America,US,USA,327167434,103,6,30,1,8,1
1019,2020-03-04,4,3,2020,22,3,United_States_of_America,US,USA,327167434,125,9,31,2,5,2
1020,2020-03-05,5,3,2020,34,2,United_States_of_America,US,USA,327167434,159,11,32,3,4,3
1021,2020-03-06,6,3,2020,74,1,United_States_of_America,US,USA,327167434,233,12,33,4,3,3
1022,2020-03-07,7,3,2020,105,2,United_States_of_America,US,USA,327167434,338,14,34,5,2,4
1023,2020-03-08,8,3,2020,95,3,United_States_of_America,US,USA,327167434,433,17,35,6,3,5
1024,2020-03-09,9,3,2020,121,4,United_States_of_America,US,USA,327167434,554,21,36,7,3,5
1025,2020-03-10,10,3,2020,200,5,United_States_of_America,US,USA,327167434,754,26,37,8,3,4
1026,2020-03-11,11,3,2020,271,2,United_States_of_America,US,USA,327167434,1025,28,38,9,3,4
1027,2020-03-12,12,3,2020,287,2,United_States_of_America,US,USA,327167434,1312,30,39,10,3,5
1028,2020-03-13,13,3,2020,351,10,United_States_of_America,US,USA,327167434,1663,40,40,11,3,5
1029,2020-03-14,14,3,2020,511,7,United_States_of_America,US,USA,327167434,2174,47,41,12,3,5
1030,2020-03-15,15,3,2020,777,10,United_States_of_America,US,USA,327167434,2951,57,42,13,3,4
1031,2020-03-16,16,3,2020,823,12,United_States_of_America,US,USA,327167434,3774,69,43,14,3,4
1032,2020-03-17,17,3,2020,887,16,United_States_of_America,US,USA,327167434,4661,85,44,15,3,4
1033,2020-03-18,18,3,2020,1766,23,United_States_of_America,US,USA,327167434,6427,108,45,16,3,4
1034,2020-03-19,19,3,2020,2988,42,United_States_of_America,US,USA,327167434,9415,150,46,17,2,3
1035,2020-03-20,20,3,2020,4835,0,United_States_of_America,US,USA,327167434,14250,150,47,18,2,4
1036,2020-03-21,21,3,2020,5374,110,United_States_of_America,US,USA,327167434,19624,260,48,19,2,3
1037,2020-03-22,22,3,2020,7123,80,United_States_of_America,US,USA,327167434,26747,340,49,20,3,2
1038,2020-03-23,23,3,2020,8459,131,United_States_of_America,US,USA,327167434,35206,471,50,21,3,3
1039,2020-03-24,24,3,2020,11236,119,United_States_of_America,US,USA,327167434,46442,590,51,22,3,3
1040,2020-03-25,25,3,2020,8789,211,United_States_of_America,US,USA,327167434,55231,801,52,23,3,3
1041,2020-03-26,26,3,2020,13963,249,United_States_of_America,US,USA,327167434,69194,1050,53,24,4,3
1042,2020-03-27,27,3,2020,16797,246,United_States_of_America,US,USA,327167434,85991,1296,54,25,4,3
1043,2020-03-28,28,3,2020,18695,411,United_States_of_America,US,USA,327167434,104686,1707,55,26,4,3
1044,2020-03-29,29,3,2020,19979,484,United_States_of_America,US,USA,327167434,124665,2191,56,27,4,3
1045,2020-03-30,30,3,2020,18360,318,United_States_of_America,US,USA,327167434,143025,2509,57,28,4,4
1046,2020-03-31,31,3,2020,21595,661,United_States_of_America,US,USA,327167434,164620,3170,58,29,5,4
1047,2020-04-01,1,4,2020,24998,909,United_States_of_America,US,USA,327167434,189618,4079,59,30,5,4
1048,2020-04-02,2,4,2020,27103,1059,United_States_of_America,US,USA,327167434,216721,5138,60,31,5,3
1049,2020-04-03,3,4,2020,28819,915,United_States_of_America,US,USA,327167434,245540,6053,61,32,6,4
1050,2020-04-04,4,4,2020,32425,1104,United_States_of_America,US,USA,327167434,277965,7157,62,33,6,4
1051,2020-04-05,5,4,2020,34272,1344,United_States_of_America,US,USA,327167434,312237,8501,63,34,6,4
1052,2020-04-06,6,4,2020,25398,1146,United_States_of_America,US,USA,327167434,337635,9647,64,35,6,5
1053,2020-04-07,7,4,2020,30561,1342,United_States_of_America,US,USA,327167434,368196,10989,65,36,7,5
1054,2020-04-08,8,4,2020,30613,1906,United_States_of_America,US,USA,327167434,398809,12895,66,37,7,5
1055,2020-04-09,9,4,2020,33323,1922,United_States_of_America,US,USA,327167434,432132,14817,67,38,8,5
1056,2020-04-10,10,4,2020,33901,1873,United_States_of_America,US,USA,327167434,466033,16690,68,39,8,6
1057,2020-04-11,11,4,2020,35527,2087,United_States_of_America,US,USA,327167434,501560,18777,69,40,8,6
1058,2020-04-12,12,4,2020,28391,1831,United_States_of_America,US,USA,327167434,529951,20608,70,41,9,6
1059,2020-04-13,13,4,2020,27620,1500,United_States_of_America,US,USA,327167434,557571,22108,71,42,9,6
1060,2020-04-14,14,4,2020,25023,1541,United_States_of_America,US,USA,327167434,582594,23649,72,43,10,7
